prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
69818,70130,Cursor,Cursor,neil-marcellini,blimpich,1756928411.0,1757425914.0,1757355791.0,1757356435.0,closed_unmerged,closed_unmerged,False,644.0,285902689,Expensify/App,same,1
46,47,OpenAI_Codex,OpenAI_Codex,jkyberneees,jkyberneees,1753945617.0,1753984431.0,1753984399.0,1753984599.0,merged,merged,False,32.0,175988627,BackendStack21/0http,same,0
38,39,OpenAI_Codex,OpenAI_Codex,joshuafuller,joshuafuller,1747440244.0,1747440909.0,1747440321.0,1747440873.0,merged,merged,False,552.0,280296762,joshuafuller/ATAK-Maps,same,0
38,40,OpenAI_Codex,OpenAI_Codex,joshuafuller,joshuafuller,1747440244.0,1747440909.0,1747440618.0,1747440757.0,merged,merged,False,139.0,280296762,joshuafuller/ATAK-Maps,same,1
42,43,OpenAI_Codex,OpenAI_Codex,joshuafuller,joshuafuller,1747444970.0,1747445098.0,1747445014.0,1747445429.0,merged,merged,False,84.0,280296762,joshuafuller/ATAK-Maps,same,3
47,48,OpenAI_Codex,OpenAI_Codex,joshuafuller,joshuafuller,1747448342.0,1747448616.0,1747448347.0,1747448651.0,merged,merged,False,269.0,280296762,joshuafuller/ATAK-Maps,same,4
48,49,OpenAI_Codex,OpenAI_Codex,joshuafuller,joshuafuller,1747448347.0,1747448651.0,1747448534.0,1747448760.0,merged,merged,False,117.0,280296762,joshuafuller/ATAK-Maps,same,6
2580,2590,Copilot,Copilot,Copilot,Copilot,1759392389.0,1760692446.0,1759501934.0,1760687089.0,closed_unmerged,closed_unmerged,False,1185155.0,474913110,eclipse-platform/eclipse.platform.swt,same,0
2580,2617,Copilot,Copilot,Copilot,Copilot,1759392389.0,1760692446.0,1760352830.0,1760378259.0,closed_unmerged,closed_unmerged,False,25429.0,474913110,eclipse-platform/eclipse.platform.swt,same,1
2590,2617,Copilot,Copilot,Copilot,Copilot,1759501934.0,1760687089.0,1760352830.0,1760378259.0,closed_unmerged,closed_unmerged,False,25429.0,474913110,eclipse-platform/eclipse.platform.swt,same,2
11,13,Copilot,Copilot,Copilot,Copilot,1756897969.0,1756911033.0,1756898008.0,1756911071.0,merged,merged,False,13025.0,1002237559,Pandalin98/ITFormer-ICML25,same,0
1077,1095,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1749967989.0,1751047601.0,1750359629.0,1751212351.0,closed_unmerged,closed_unmerged,False,687972.0,679017521,AgentOps-AI/agentops,same,14
1096,1099,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750401211.0,1751212353.0,1750617075.0,1750806135.0,closed_unmerged,closed_unmerged,False,189060.0,679017521,AgentOps-AI/agentops,same,27
1098,1102,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750616763.0,1751385204.0,1750694623.0,1751385365.0,closed_unmerged,closed_unmerged,False,690581.0,679017521,AgentOps-AI/agentops,same,33
1177,1178,Cursor,Cursor,areibman,areibman,1753728574.0,1753982642.0,1753728731.0,1753982650.0,closed_unmerged,closed_unmerged,False,253911.0,679017521,AgentOps-AI/agentops,same,54
1182,1226,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1753802090.0,1756253516.0,1755716076.0,1755716219.0,closed_unmerged,merged,False,143.0,679017521,AgentOps-AI/agentops,same,57
68,72,Copilot,Copilot,Copilot,Copilot,1754732294.0,1755059105.0,1754962304.0,1754965234.0,closed_unmerged,closed_unmerged,False,2930.0,1019340578,oxc-project/tsgolint,same,0
68,73,Copilot,Copilot,Copilot,Copilot,1754732294.0,1755059105.0,1754965441.0,1755236337.0,closed_unmerged,merged,False,93664.0,1019340578,oxc-project/tsgolint,same,1
86,91,Copilot,Copilot,Copilot,Copilot,1755190662.0,1755327895.0,1755238491.0,1755327830.0,merged,closed_unmerged,False,89339.0,1019340578,oxc-project/tsgolint,same,3
181,183,Copilot,Copilot,Copilot,Copilot,1757004583.0,1759400067.0,1757051523.0,1757052870.0,closed_unmerged,closed_unmerged,False,1347.0,1019340578,oxc-project/tsgolint,same,4
181,234,Copilot,Copilot,Copilot,Copilot,1757004583.0,1759400067.0,1757650875.0,1757690349.0,closed_unmerged,merged,False,39474.0,1019340578,oxc-project/tsgolint,same,6
371,379,Copilot,Copilot,Copilot,Copilot,1755296662.0,1761067078.0,1755298335.0,1755299937.0,merged,merged,False,1602.0,3194112,wp-document-revisions/wp-document-revisions,same,3
371,383,Copilot,Copilot,Copilot,Copilot,1755296662.0,1761067078.0,1755302188.0,1755303446.0,merged,merged,False,1258.0,3194112,wp-document-revisions/wp-document-revisions,same,5
371,396,Copilot,Copilot,Copilot,Copilot,1755296662.0,1761067078.0,1760992009.0,1760994380.0,merged,merged,False,2371.0,3194112,wp-document-revisions/wp-document-revisions,same,8
371,401,Copilot,Copilot,Copilot,Copilot,1755296662.0,1761067078.0,1761064736.0,1761067059.0,merged,merged,False,2323.0,3194112,wp-document-revisions/wp-document-revisions,same,9
404,406,Copilot,Copilot,Copilot,Copilot,1761149344.0,1761157624.0,1761155075.0,1761157605.0,merged,merged,False,2530.0,3194112,wp-document-revisions/wp-document-revisions,same,18
6228,6229,OpenAI_Codex,OpenAI_Codex,npxcomplete,npxcomplete,1755413702.0,1756342965.0,1755427769.0,1756342951.0,closed_unmerged,closed_unmerged,False,915182.0,40345658,recharts/recharts,same,0
340,348,Copilot,Copilot,Copilot,Copilot,1758426194.0,1759412125.0,1759406331.0,1759410149.0,merged,merged,False,3818.0,782416935,mozillazg/ptcpdump,same,0
140,165,OpenAI_Codex,OpenAI_Codex,Franz-Fischbach,alehander92,1748525124.0,1748969317.0,1748625296.0,1748879663.0,closed_unmerged,merged,False,254367.0,921671178,metacraft-labs/codetracer,same,3
147,219,OpenAI_Codex,OpenAI_Codex,alehander92,Franz-Fischbach,1748541319.0,1751379931.0,1749563043.0,1755868042.0,closed_unmerged,closed_unmerged,False,1816888.0,921671178,metacraft-labs/codetracer,same,44
147,232,OpenAI_Codex,OpenAI_Codex,alehander92,Franz-Fischbach,1748541319.0,1751379931.0,1750260550.0,1750261173.0,closed_unmerged,closed_unmerged,False,623.0,921671178,metacraft-labs/codetracer,same,49
206,233,OpenAI_Codex,OpenAI_Codex,pxor,Franz-Fischbach,1749219214.0,1751374608.0,1750328132.0,1752491909.0,closed_unmerged,closed_unmerged,False,1046476.0,921671178,metacraft-labs/codetracer,same,94
219,220,OpenAI_Codex,OpenAI_Codex,Franz-Fischbach,pxor,1749563043.0,1755868042.0,1749643033.0,1749643197.0,closed_unmerged,closed_unmerged,False,164.0,921671178,metacraft-labs/codetracer,same,108
167,202,Cursor,Cursor,louis030195,louis030195,1751394484.0,1753119791.0,1752427127.0,1752427946.0,closed_unmerged,merged,False,819.0,964314175,mediar-ai/terminator,same,99
204,215,Cursor,Cursor,louis030195,louis030195,1752517097.0,1753119782.0,1752682071.0,1752682130.0,closed_unmerged,merged,False,59.0,964314175,mediar-ai/terminator,same,232
204,223,Cursor,Cursor,louis030195,louis030195,1752517097.0,1753119782.0,1752862874.0,1755101841.0,closed_unmerged,closed_unmerged,False,256908.0,964314175,mediar-ai/terminator,same,237
212,214,Cursor,Cursor,louis030195,louis030195,1752629981.0,1752704651.0,1752680301.0,1752680347.0,closed_unmerged,merged,False,46.0,964314175,mediar-ai/terminator,same,244
227,247,Cursor,Cursor,louis030195,louis030195,1752885902.0,1755101892.0,1754670927.0,1757531766.0,closed_unmerged,closed_unmerged,False,430965.0,964314175,mediar-ai/terminator,same,277
95,96,Google_Jules,Google_Jules,google-labs-jules[bot],google-labs-jules[bot],1754746896.0,1757283013.0,1754880183.0,1754880546.0,closed_unmerged,merged,False,363.0,2588507,jeremyckahn/rekapi,same,0
4865,4881,Copilot,Copilot,Copilot,Copilot,1748324760.0,1759955463.0,1751475955.0,1751910092.0,closed_unmerged,merged,False,434137.0,124948838,dotnet/performance,same,0
4865,4892,Copilot,Copilot,Copilot,Copilot,1748324760.0,1759955463.0,1753413363.0,1753417974.0,closed_unmerged,closed_unmerged,False,4611.0,124948838,dotnet/performance,same,1
4865,4905,Copilot,Copilot,Copilot,Copilot,1748324760.0,1759955463.0,1755125678.0,1759779652.0,closed_unmerged,closed_unmerged,False,4653974.0,124948838,dotnet/performance,same,2
4865,4907,Copilot,Copilot,Copilot,Copilot,1748324760.0,1759955463.0,1755125748.0,1759779653.0,closed_unmerged,closed_unmerged,False,4653905.0,124948838,dotnet/performance,same,3
4905,4907,Copilot,Copilot,Copilot,Copilot,1755125678.0,1759779652.0,1755125748.0,1759779653.0,closed_unmerged,closed_unmerged,False,4653904.0,124948838,dotnet/performance,same,4
341,347,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744460883.0,1744945540.0,1744498721.0,1745245321.0,closed_unmerged,closed_unmerged,False,446819.0,832552991,ai-shifu/ai-shifu,same,2
345,348,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744468035.0,1744689391.0,1744500239.0,1744505321.0,closed_unmerged,closed_unmerged,False,5082.0,832552991,ai-shifu/ai-shifu,same,7
510,512,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1748402400.0,1749222206.0,1748527187.0,1749021501.0,closed_unmerged,merged,False,494314.0,832552991,ai-shifu/ai-shifu,same,21
574,588,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750666337.0,1753001608.0,1750779291.0,1751176637.0,closed_unmerged,closed_unmerged,False,397346.0,832552991,ai-shifu/ai-shifu,same,27
588,592,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750779291.0,1751176637.0,1751118292.0,1751166024.0,closed_unmerged,merged,False,47732.0,832552991,ai-shifu/ai-shifu,same,33
120,121,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1754224772.0,1754581226.0,1754226974.0,1758815843.0,merged,closed_unmerged,False,354252.0,984341155,lemonade-sdk/lemonade,same,0
121,295,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1754226974.0,1758815843.0,1756043467.0,1756045822.0,closed_unmerged,closed_unmerged,False,2355.0,984341155,lemonade-sdk/lemonade,same,1
121,296,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1754226974.0,1758815843.0,1756045804.0,1758815846.0,closed_unmerged,closed_unmerged,False,2770039.0,984341155,lemonade-sdk/lemonade,same,2
121,317,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1754226974.0,1758815843.0,1756316791.0,1756320499.0,closed_unmerged,merged,False,3708.0,984341155,lemonade-sdk/lemonade,same,3
295,296,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1756043467.0,1756045822.0,1756045804.0,1758815846.0,closed_unmerged,closed_unmerged,False,18.0,984341155,lemonade-sdk/lemonade,same,4
1201,1202,OpenAI_Codex,OpenAI_Codex,tomqin93,tomqin93,1749095038.0,1750127486.0,1749100611.0,1750127135.0,merged,merged,False,1026524.0,394207324,Edgenesis/shifu,same,0
1201,1203,OpenAI_Codex,OpenAI_Codex,tomqin93,tomqin93,1749095038.0,1750127486.0,1749100775.0,1750127058.0,merged,merged,False,1026283.0,394207324,Edgenesis/shifu,same,1
1201,1204,OpenAI_Codex,OpenAI_Codex,tomqin93,tomqin93,1749095038.0,1750127486.0,1749100792.0,1750127521.0,merged,merged,False,1026694.0,394207324,Edgenesis/shifu,same,2
1202,1203,OpenAI_Codex,OpenAI_Codex,tomqin93,tomqin93,1749100611.0,1750127135.0,1749100775.0,1750127058.0,merged,merged,False,1026283.0,394207324,Edgenesis/shifu,same,3
1203,1204,OpenAI_Codex,OpenAI_Codex,tomqin93,tomqin93,1749100775.0,1750127058.0,1749100792.0,1750127521.0,merged,merged,False,1026266.0,394207324,Edgenesis/shifu,same,5
212,213,OpenAI_Codex,OpenAI_Codex,KMKoushik,KMKoushik,1757064986.0,1757533017.0,1757064993.0,1757361009.0,merged,merged,False,296016.0,772283421,usesend/useSend,same,0
212,215,OpenAI_Codex,OpenAI_Codex,KMKoushik,KMKoushik,1757064986.0,1757533017.0,1757206305.0,1757362671.0,merged,closed_unmerged,False,156366.0,772283421,usesend/useSend,same,1
212,223,OpenAI_Codex,OpenAI_Codex,KMKoushik,KMKoushik,1757064986.0,1757533017.0,1757502894.0,1757502924.0,merged,merged,False,30.0,772283421,usesend/useSend,same,4
220,221,OpenAI_Codex,OpenAI_Codex,KMKoushik,KMKoushik,1757414575.0,1757423339.0,1757415538.0,1757415946.0,merged,merged,False,408.0,772283421,usesend/useSend,same,6
257,258,OpenAI_Codex,OpenAI_Codex,KMKoushik,KMKoushik,1758916324.0,1758930108.0,1758916341.0,1758918633.0,merged,merged,False,2292.0,772283421,usesend/useSend,same,7
219,220,OpenAI_Codex,OpenAI_Codex,flaviuse,flaviuse,1754591869.0,1754593606.0,1754592960.0,1754593350.0,merged,merged,False,390.0,161202327,flaviuse/mern-authentication,same,0
222,223,OpenAI_Codex,OpenAI_Codex,flaviuse,flaviuse,1754602926.0,1754603194.0,1754602997.0,1754603170.0,merged,merged,False,173.0,161202327,flaviuse/mern-authentication,same,1
5654,5656,Cursor,Cursor,vstakhov,vstakhov,1759485311.0,1759519316.0,1759493741.0,1759519289.0,merged,merged,False,25548.0,9549081,rspamd/rspamd,same,0
5658,5659,Cursor,Cursor,vstakhov,vstakhov,1759519497.0,1759523239.0,1759519581.0,1759519666.0,merged,closed_unmerged,False,85.0,9549081,rspamd/rspamd,same,1
5662,5663,Cursor,Cursor,vstakhov,vstakhov,1759580754.0,1759590276.0,1759581286.0,1759869695.0,merged,merged,False,8990.0,9549081,rspamd/rspamd,same,2
5662,5664,Cursor,Cursor,vstakhov,vstakhov,1759580754.0,1759590276.0,1759581564.0,1759590126.0,merged,merged,False,8562.0,9549081,rspamd/rspamd,same,3
5663,5664,Cursor,Cursor,vstakhov,vstakhov,1759581286.0,1759869695.0,1759581564.0,1759590126.0,merged,merged,False,8562.0,9549081,rspamd/rspamd,same,4
10782,10784,Copilot,Copilot,Copilot,Copilot,1757591307.0,1760456477.0,1757591354.0,1760456472.0,closed_unmerged,closed_unmerged,False,2865118.0,33816473,testcontainers/testcontainers-java,same,0
10782,10809,Copilot,Copilot,Copilot,Copilot,1757591307.0,1760456477.0,1758884466.0,1758884486.0,closed_unmerged,closed_unmerged,False,20.0,33816473,testcontainers/testcontainers-java,same,1
10784,10809,Copilot,Copilot,Copilot,Copilot,1757591354.0,1760456472.0,1758884466.0,1758884486.0,closed_unmerged,closed_unmerged,False,20.0,33816473,testcontainers/testcontainers-java,same,2
2116,2117,Copilot,Copilot,Copilot,Copilot,1759484803.0,1759861507.0,1759755752.0,1759861366.0,merged,merged,False,105614.0,138716355,kube-logging/logging-operator,same,0
2116,2119,Copilot,Copilot,Copilot,Copilot,1759484803.0,1759861507.0,1759759618.0,1759823944.0,merged,merged,False,64326.0,138716355,kube-logging/logging-operator,same,1
2117,2119,Copilot,Copilot,Copilot,Copilot,1759755752.0,1759861366.0,1759759618.0,1759823944.0,merged,merged,False,64326.0,138716355,kube-logging/logging-operator,same,2
8,9,OpenAI_Codex,OpenAI_Codex,smat-dev,smat-dev,1747485478.0,1747486256.0,1747486221.0,1747486287.0,merged,merged,False,35.0,958940440,smat-dev/jinni,same,0
9,10,OpenAI_Codex,OpenAI_Codex,r-huijts,r-huijts,1749146538.0,1749563203.0,1749146554.0,1749563213.0,merged,merged,False,416649.0,917661541,r-huijts/xcode-mcp-server,same,0
9,11,OpenAI_Codex,OpenAI_Codex,r-huijts,r-huijts,1749146538.0,1749563203.0,1749146564.0,1749563222.0,merged,merged,False,416639.0,917661541,r-huijts/xcode-mcp-server,same,1
10,11,OpenAI_Codex,OpenAI_Codex,r-huijts,r-huijts,1749146554.0,1749563213.0,1749146564.0,1749563222.0,merged,merged,False,416649.0,917661541,r-huijts/xcode-mcp-server,same,2
2290,2291,OpenAI_Codex,OpenAI_Codex,tac0turtle,tac0turtle,1747706888.0,1747742213.0,1747706960.0,1747742158.0,merged,merged,False,35198.0,335571729,evstack/ev-node,same,2
2388,2406,Copilot,Copilot,Copilot,Copilot,1750782962.0,1751273723.0,1750989073.0,1751273376.0,closed_unmerged,closed_unmerged,False,284303.0,335571729,evstack/ev-node,same,5
2404,2405,Copilot,Copilot,Copilot,Copilot,1750989031.0,1751009349.0,1750989058.0,1751273227.0,merged,closed_unmerged,False,20291.0,335571729,evstack/ev-node,same,6
2441,2501,Copilot,Copilot,Copilot,Copilot,1751599721.0,1754565411.0,1753792902.0,1754488091.0,closed_unmerged,closed_unmerged,False,695189.0,335571729,evstack/ev-node,same,11
2446,2489,Copilot,Copilot,Copilot,Copilot,1751923657.0,1753716399.0,1753269492.0,1753269935.0,closed_unmerged,closed_unmerged,False,443.0,335571729,evstack/ev-node,same,12
367,382,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1752904180.0,1753173465.0,1753001963.0,1753173116.0,closed_unmerged,closed_unmerged,False,171153.0,216883277,wieslawsoltes/Svg.Skia,same,95
372,388,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1752905901.0,1753173377.0,1753003170.0,1753171631.0,closed_unmerged,closed_unmerged,False,168461.0,216883277,wieslawsoltes/Svg.Skia,same,201
376,381,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1753001640.0,1753046810.0,1753001954.0,1753173138.0,closed_unmerged,closed_unmerged,False,44856.0,216883277,wieslawsoltes/Svg.Skia,same,256
377,382,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1753001679.0,1753173304.0,1753001963.0,1753173116.0,closed_unmerged,closed_unmerged,False,171153.0,216883277,wieslawsoltes/Svg.Skia,same,270
389,390,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1753004214.0,1753171572.0,1753004220.0,1753171531.0,closed_unmerged,closed_unmerged,False,167311.0,216883277,wieslawsoltes/Svg.Skia,same,356
3375,3487,Claude_Code,Claude_Code,strickvl,strickvl,1740426777.0,1745178462.0,1743526385.0,1743526446.0,closed_unmerged,merged,False,61.0,314197645,zenml-io/zenml,same,0
3677,3680,OpenAI_Codex,OpenAI_Codex,strickvl,strickvl,1747458763.0,1747726261.0,1747474330.0,1747984560.0,merged,merged,False,251931.0,314197645,zenml-io/zenml,same,5
3678,3682,OpenAI_Codex,OpenAI_Codex,strickvl,strickvl,1747465815.0,1747726290.0,1747480497.0,1747559623.0,merged,merged,False,79126.0,314197645,zenml-io/zenml,same,9
3679,3682,OpenAI_Codex,OpenAI_Codex,strickvl,strickvl,1747474258.0,1747559691.0,1747480497.0,1747559623.0,merged,merged,False,79126.0,314197645,zenml-io/zenml,same,11
3744,3745,Cursor,Cursor,strickvl,strickvl,1750366955.0,1750407540.0,1750404985.0,1750405121.0,merged,closed_unmerged,False,136.0,314197645,zenml-io/zenml,same,13
91,92,Cursor,Cursor,saleem-hadad,saleem-hadad,1759535686.0,1759535927.0,1759535893.0,1759536759.0,merged,merged,False,34.0,448400171,hisabi-app/hisabi,same,0
7,8,OpenAI_Codex,OpenAI_Codex,ivanfioravanti,ivanfioravanti,1747465849.0,1747819534.0,1747465960.0,1747819550.0,closed_unmerged,closed_unmerged,False,353574.0,912477289,ivanfioravanti/wine_variety_classification,same,1
7,10,OpenAI_Codex,OpenAI_Codex,ivanfioravanti,ivanfioravanti,1747465849.0,1747819534.0,1747466560.0,1747819519.0,closed_unmerged,closed_unmerged,False,352959.0,912477289,ivanfioravanti/wine_variety_classification,same,3
8,12,OpenAI_Codex,OpenAI_Codex,ivanfioravanti,ivanfioravanti,1747465960.0,1747819550.0,1747819451.0,1747819499.0,closed_unmerged,merged,False,48.0,912477289,ivanfioravanti/wine_variety_classification,same,9
10,11,OpenAI_Codex,OpenAI_Codex,ivanfioravanti,ivanfioravanti,1747466560.0,1747819519.0,1747596766.0,1747600261.0,closed_unmerged,merged,False,3495.0,912477289,ivanfioravanti/wine_variety_classification,same,11
10,12,OpenAI_Codex,OpenAI_Codex,ivanfioravanti,ivanfioravanti,1747466560.0,1747819519.0,1747819451.0,1747819499.0,closed_unmerged,merged,False,48.0,912477289,ivanfioravanti/wine_variety_classification,same,12
607,608,Copilot,Copilot,Copilot,Copilot,1759385038.0,1759388306.0,1759387187.0,1759426788.0,merged,merged,False,1119.0,583528771,safedep/vet,same,0
2126,2129,Copilot,Copilot,Copilot,Copilot,1755660576.0,1755744897.0,1755693024.0,1756661261.0,closed_unmerged,closed_unmerged,False,51873.0,136510559,GitoxideLabs/gitoxide,same,1
2127,2129,Copilot,Copilot,Copilot,Copilot,1755660705.0,1755744338.0,1755693024.0,1756661261.0,closed_unmerged,closed_unmerged,False,51314.0,136510559,GitoxideLabs/gitoxide,same,2
2129,2141,Copilot,Copilot,Copilot,Copilot,1755693024.0,1756661261.0,1756351997.0,1756369611.0,closed_unmerged,merged,False,17614.0,136510559,GitoxideLabs/gitoxide,same,3
2167,2168,Copilot,Copilot,Copilot,Copilot,1757775206.0,1757784674.0,1757783839.0,1757791627.0,merged,merged,False,835.0,136510559,GitoxideLabs/gitoxide,same,8
2169,2170,Copilot,Copilot,Copilot,Copilot,1757820936.0,1757832471.0,1757831328.0,1757907603.0,merged,merged,False,1143.0,136510559,GitoxideLabs/gitoxide,same,9
